gene_id,uniprot_id,[µM],pKapp,Kapp,complexome
TNKS1BP1,Q9C0C2,0.0890659385556204,4.65172827071671,22.298298724017457,0.0007997080677935031
TMEM11,P17152,0.0890036727490984,,,
IGF2BP3,O00425,0.0885166601926233,,,
CLINT1,Q14677,0.0883435390134227,,,
RBM22,Q9NW64,0.088147183500932,,,
TAGLN,Q01995,0.0880689278153548,,,
MRPL48,Q96GC5,0.088044051095799,,,
BCS1L,Q9Y276,0.0879520017098182,,,
PDHX,O00330,0.0877615238528046,,,
JMJD6,Q6NYC1,0.0877294885692435,,,
IER3IP1,Q9Y5U9,0.0875411267300892,,,
TMUB1,Q9BVT8,0.0874990810437151,,,
MLPH,Q9BV36,0.0872102735250821,,,
CDK9,P50750,0.0870056569564453,,,
CTSB,P07858,0.086481496871711,,,
MAPRE2,Q15555,0.0861020068923888,,,
ME2,P23368,0.0859542763240011,,,
CAMK2D,Q13557,0.0859400687566685,,,
IVD,P26440,0.0858777935307512,,,
S100A6,P06703,0.0858592518060027,,,
NUSAP1,Q9BXS6,0.0857953794226003,,,
HTRA2,O43464,0.0857227960782637,,,
GTF3C5,Q9Y5Q8,0.0857030495110709,,,
RPIA,P49247,0.0855943512087003,,,
ZC3H11A,O75152,0.0855666343363951,,,
STRN4,Q9NRL3,0.0855444668364748,,,
PHLDA1,Q8WV24,0.0855080954147111,,,
UQCC3,Q6UW78,0.0854690234624379,,,
MRPL41,Q8IXM3,0.0853227947919895,,,
ARMC6,Q6NXE6,0.0849803828315833,,,
RMDN3,Q96TC7,0.0847657751812253,,,
PTER,Q96BW5,0.0847254662913755,,,
CIAO2A,Q9H5X1,0.0846728355664934,,,
APOBEC3B,Q9UH17,0.0844974227493102,,,
ATP2B1,P20020,0.0843594490236738,,,
SEPHS1,P49903,0.0840336534489101,,,
SRP19,P09132,0.0840179303406693,,,
CPN1,P15169,0.0839802777919369,,,
KIFBP,Q96EK5,0.0839104577134716,,,
NUBP2,Q9Y5Y2,0.0838494410273536,,,
PPP4R2,Q9NY27,0.0837852679914768,,,
BLOC1S2,Q6QNY1,0.0837411452635253,,,
ADD3,Q9UEY8,0.0836840918769884,,,
EIF4EBP2,Q13542,0.0834170618214864,,,
PPP6R1,Q9UPN7,0.0833637325702958,,,
OTUD6B,Q8N6M0,0.0833341652015984,,,
CHAC2,Q8WUX2,0.0830109509263589,,,
PAK4,O96013,0.0829128869439605,,,
CFH,P08603,0.08290055929173,,,
PCK2,Q16822,0.0828430628305796,,,
ALG1,Q9BT22,0.0826596612369682,,,
TRMT1,Q9NXH9,0.0826178184174534,,,
PRRC2C,Q9Y520,0.0825184953819676,4.29217555498256,51.02986800965232,0.0003261611902942718
AGFG1,P52594,0.0823924388658383,,,
POLR2J,P52435,0.0823010374933521,,,
GATD3B,A0A0B4J2D5,0.0822986637309905,,,
CNPY3,Q9BT09,0.0822727661585164,,,
C20orf27,Q9GZN8,0.0822671951818721,,,
ENPP1,P22413,0.081972826129184,,,
TPX2,Q9ULW0,0.0817522303374655,4.64803419514086,22.488775284962784,0.0007281332415001174
ATP6V0D1,P61421,0.0814648222877552,,,
DNASE2,O00115,0.081457122039632,,,
ZC3HC1,Q86WB0,0.0812972896217674,,,
PLAT,P00750,0.0811988401938718,,,
IPO11,Q9UI26,0.0811558629751563,,,
BICD2,Q8TD16,0.0810560522645981,,,
RNASEH2B,Q5TBB1,0.0808108044505559,,,
GLTP,Q9NZD2,0.0806301088452281,,,
SREK1,Q8WXA9,0.0806105210617744,,,
RABL3,Q5HYI8,0.080278671935583,,,
ELP3,Q9H9T3,0.0801861593942719,,,
AXDND1,Q5T1B0,0.0799341760006315,,,
TRIM21,P19474,0.0798560966228679,,,
MCCC1,Q96RQ3,0.0797609538487326,,,
ANAPC13,Q9BS18,0.0797160772599159,,,
POLR1D,P0DPB6,0.0797145961127761,,,
DNAJC5,Q9H3Z4,0.0796775697405784,,,
DCUN1D1,Q96GG9,0.0795416767018254,,,
GNA13,Q14344,0.0794419641007545,,,
NEDD4L,Q96PU5,0.0793533727209139,,,
NQO2,P16083,0.0791647992232264,,,
PTCD3,Q96EY7,0.0790474166251663,,,
COMMD1,Q8N668,0.0789822222478808,,,
PPIL4,Q8WUA2,0.0789479526955631,,,
NECTIN2,Q92692,0.0788046370936731,,,
NDUFAF4,Q9P032,0.0787645490671424,,,
TNPO3,Q9Y5L0,0.0786123064409012,,,
HDDC2,Q7Z4H3,0.0785455336363343,,,
LDLR,P01130,0.0783344167235575,,,
SCP2,P22307,0.0783261831178365,,,
SNF8,Q96H20,0.0782236184192706,,,
CDCA3,Q99618,0.0780682106445873,,,
PRXL2A,Q9BRX8,0.0780309141544138,,,
ZC3H14,Q6PJT7,0.0780095649979952,4.28000597479333,52.480024027651815,0.00029989057459545165
NFU1,Q9UMS0,0.0779806842655578,,,
RAI14,Q9P0K7,0.0779204855173309,,,
WASHC3,Q9Y3C0,0.0777810038793034,,,
PIGT,Q969N2,0.077447830196452,,,
TRNT1,Q96Q11,0.0772917614708757,,,
PTPN12,Q05209,0.077228746090638,4.66879551639984,21.438997992039898,0.000721235136165177
ARFGAP2,Q8N6H7,0.0766826664269523,,,
CDC123,O75794,0.0765373053312046,,,
JUP,P14923,0.0764953475036929,,,
GATC,O43716,0.0764021865344597,,,
NUF2,Q9BZD4,0.0764016056513868,,,
FTO,Q9C0B1,0.0759169954478919,,,
GLA,P06280,0.0756885844302095,,,
TMX3,Q96JJ7,0.0755858464219509,,,
NELFE,P18615,0.0754878087500239,,,
GMPPA,Q96IJ6,0.0754191032423843,,,
UNC119B,A6NIH7,0.0753567750078862,,,
NUFIP2,Q7Z417,0.075341789097146,,,
MCCC2,Q9HCC0,0.0751255720341397,,,
MGST3,O14880,0.0748858437803797,,,
COPS7A,Q9UBW8,0.0747014307813192,,,
SNTB2,Q13425,0.074656649512544,,,
CPPED1,Q9BRF8,0.0746067765626984,,,
NOP53,Q9NZM5,0.0745829559321067,,,
PTGR1,Q14914,0.0744474072993069,,,
SPG21,Q9NZD8,0.0742074106384702,,,
TBC1D13,Q9NVG8,0.0740889373737871,,,
PPP1R11,O60927,0.0740784461617402,,,
PACSIN3,Q9UKS6,0.0736765475418649,,,
ZFAND6,Q6FIF0,0.0735895977426072,,,
FAF1,Q9UNN5,0.0731631989611589,,,
CELF1,Q92879,0.073071550918652,,,
ACTR10,Q9NZ32,0.0730380017627281,,,
DCAF8,Q5TAQ9,0.072834830271239,,,
DDAH2,O95865,0.0727544101761665,,,
TAF7,Q15545,0.0726791070642213,,,
CUL3,Q13618,0.0726016471147778,,,
GEMIN4,P57678,0.0721240597967876,,,
DCAF16,Q9NXF7,0.0718936449439867,,,
CASP6,P55212,0.0718140615376866,,,
TP53BP1,Q12888,0.0717535722465971,,,
VAC14,Q08AM6,0.0717213805646756,,,
MRPS16,Q9Y3D3,0.0716514123102069,,,
PRKCI,P41743,0.0716228374133439,,,
POP7,O75817,0.0716056758141224,,,
PPP4R3A,Q6IN85,0.0714727433902044,,,
PEG10,Q86TG7,0.0712328879262229,,,
BAP18,Q8IXM2,0.0711931399395439,,,
YIF1B,Q5BJH7,0.0711026631944044,,,
TPBG,Q13641,0.0710008608870922,,,
MAPK1IP1L,Q8NDC0,0.0708447767336112,,,
MRPL46,Q9H2W6,0.0706877499116084,,,
WDFY1,Q8IWB7,0.0703949324482986,,,
POLDIP3,Q9BY77,0.0703156658864247,4.39453489470357,40.31485529523912,0.0003513844899458718
PFKL,P17858,0.0702456855788207,,,
TSEN34,Q9BSV6,0.0701820067780686,,,
GMPPB,Q9Y5P6,0.0701796606490992,,,
RETREG3,Q86VR2,0.0701086862375979,,,
TRMT61A,Q96FX7,0.0698818836046251,,,
TPP1,O14773,0.0698218911855292,,,
WRAP53,Q9BUR4,0.0696778159650435,,,
ADAR,P55265,0.0696544461162671,,,
CDC23,Q9UJX2,0.0696391332254908,,,
MRRF,Q96E11,0.0695570383687841,,,
NAA25,Q14CX7,0.0694874539630288,,,
NAT10,Q9H0A0,0.0693963475450014,,,
SCPEP1,Q9HB40,0.0691703217638936,,,
VPS37B,Q9H9H4,0.0690481473254164,5.07758776283756,8.36396558488006,0.0016220094283490027
MRPL44,Q9H9J2,0.0689260744317678,,,
UQCC2,Q9BRT2,0.0687432845676611,,,
STX5,Q13190,0.068679143273366,,,
POLR2A,P24928,0.0685502401603155,,,
NUP160,Q12769,0.0684868289656975,,,
AMPH,P49418,0.0684723604785858,,,
UACA,Q9BZF9,0.0683489081152415,,,
ELP1,O95163,0.0682580829376697,,,
FAM114A1,Q8IWE2,0.0681855632626141,,,
DDRGK1,Q96HY6,0.0681436596757051,,,
PPM1A,P35813,0.0680909084393457,,,
PTPN2,P17706,0.0680536994268258,,,
CMAS,Q8NFW8,0.068015234022872,,,
DHRS7,Q9Y394,0.0678066939484961,,,
CIT,O14578,0.0677903144765297,,,
NRGN,Q92686,0.0676637899518455,,,
TM9SF1,O15321,0.0675742411018281,,,
PDPR,Q8NCN5,0.0673751350370625,,,
INPP1,P49441,0.0671854828311611,,,
DNAJC13,O75165,0.0670254781272191,,,
ELMO2,Q96JJ3,0.0669818020255863,5.05319692009631,8.847143670128355,0.0014903989201640044
JUND,P17535,0.0667763774424429,4.44615644863405,35.796746100207784,0.0003755342528997119
EIPR1,Q53HC9,0.0667291075967373,,,
ODR4,Q5SWX8,0.0666764917687603,,,
ASH1L,Q9NR48,0.0663589689834753,,,
VPS4A,Q9UN37,0.0662685862068226,,,
RBM42,Q9BTD8,0.0659956728934965,,,
SMARCE1,Q969G3,0.0659483120697196,,,
LAMTOR3,Q9UHA4,0.0655539252374557,,,
DHFR,P00374,0.065408109373659,,,
PRKCD,Q05655,0.0652819506432419,,,
NUDT3,O95989,0.0651705902893065,,,
PCBD2,Q9H0N5,0.0651244873496092,,,
CDS2,O95674,0.0650204581191985,,,
RACGAP1,Q9H0H5,0.0649640515473635,,,
DPH5,Q9H2P9,0.0649044919883233,,,
ANO10,Q9NW15,0.0648821175045123,,,
PPP1R9B,Q96SB3,0.0648195445669128,,,
RPL7L1,Q6DKI1,0.0644326670566024,,,
MICAL2,O94851,0.0642605226128882,,,
PRIM2,P49643,0.0642475428770585,,,
AGK,Q53H12,0.0638829533048967,,,
PTBP3,O95758,0.0638158182512286,,,
ABR,Q12979,0.0637118728860169,,,
NSDHL,Q15738,0.0636564994730629,,,
FRMD6,Q96NE9,0.0636173012823054,,,
TMEM106B,Q9NUM4,0.0634698755056896,,,
LSS,P48449,0.063393750124151,,,
WDR11,Q9BZH6,0.0632421485567888,,,
ACTB,P60709,0.062964747631483,,,
CTSL,P07711,0.0629170706404917,,,
RABGGTB,P53611,0.0628630738659694,,,
C12orf29,Q8N999,0.0628275403615011,,,
STXBP2,Q15833,0.0627994314930111,,,
ISOC1,Q96CN7,0.062745049549193,,,
MAGED2,Q9UNF1,0.0626344240324456,,,
PDP1,Q9P0J1,0.0626277245740434,,,
MRPS30,Q9NP92,0.0623883819746424,,,
UAP1L1,Q3KQV9,0.0621020654078605,,,
ZNF622,Q969S3,0.0620304547159957,,,
TUBB8,Q3ZCM7,0.0618686273968254,,,
LAS1L,Q9Y4W2,0.0618057033652468,,,
EIF2B3,Q9NR50,0.0617731237422046,,,
NOB1,Q9ULX3,0.0617724508402575,,,
ANXA13,P27216,0.0616081332150639,,,
SLC25A1,P53007,0.0615976467446301,,,
TBC1D4,O60343,0.0615143575967107,,,
KEAP1,Q14145,0.0614613211951115,,,
CLPTM1L,Q96KA5,0.0614191228496427,,,
MGAT1,P26572,0.0612737239412876,,,
RAC2,P15153,0.0612517183793583,,,
IQGAP3,Q86VI3,0.0612373477969264,,,
RNF114,Q9Y508,0.061216717430982,,,
SHCBP1,Q8NEM2,0.0611490476154986,,,
PDRG1,Q9NUG6,0.0610246278169162,,,
MRPL47,Q9HD33,0.0609072163996771,,,
OSGEP,Q9NPF4,0.0608106626524463,,,
STAM,Q92783,0.0607188382340861,,,
DHX29,Q7Z478,0.0607109292128044,,,
GFM1,Q96RP9,0.0606972371457002,,,
CAMK1,Q14012,0.0605640932160039,,,
UBE2R2,Q712K3,0.0604769548733069,,,
GTPBP1,O00178,0.0604169004338122,,,
ITPR3,Q14573,0.0603780926977254,,,
YIPF4,Q9BSR8,0.0603602078090841,,,
LYPLAL1,Q5VWZ2,0.0602400139210751,,,
USP9X,Q93008,0.0600496792605258,,,
DOCK7,Q96N67,0.0600218589520333,,,
LRPAP1,P30533,0.0596816842669014,,,
BNIP2,Q12982,0.0595816353496843,,,
GCDH,Q92947,0.0595745314673558,,,
SLAIN2,Q9P270,0.0594016448477927,4.28813292800835,51.50709685344969,0.00023272995160183996
TSFM,P43897,0.0592821926722037,5.09559248068031,8.024306693713575,0.0014513026685483155
CCS,O14618,0.0592558044973115,,,
XAB2,Q9HCS7,0.0591764712366083,,,
CUL5,Q93034,0.0590932252698908,,,
WTAP,Q15007,0.0589603377680293,,,
TRIP12,Q14669,0.0588704076173893,,,
OSTC,Q9NRP0,0.0588539748879799,,,
YTHDF2,Q9Y5A9,0.0587930144816972,4.28175142496024,52.26952759737316,0.000227004820064991
LIMCH1,Q9UPQ0,0.0587410861735275,,,
AQR,O60306,0.0587374546724188,,,
HMGCS1,Q01581,0.0587215665263872,,,
NUP188,Q5SRE5,0.0585783219147608,,,
APPL1,Q9UKG1,0.0584693929778949,,,
RBP4,P02753,0.0583752978660909,,,
MBLAC2,Q68D91,0.0583087881726443,,,
IKBKG,Q9Y6K9,0.0582990495032774,,,
MRM3,Q9HC36,0.0582276508040271,,,
CSNK1D,P48730,0.0581141067005246,4.41192956500385,38.732045645589,0.00030228931428055716
DCTN6,O00399,0.0580746125772061,,,
TSEN15,Q8WW01,0.0580115266832169,,,
GPHN,Q9NQX3,0.0579870836919038,,,
HGH1,Q9BTY7,0.0579467622395559,,,
POTEI,P0CG38,0.0579054268368067,,,
CDKN2AIP,Q9NXV6,0.0578688724938414,,,
PVR,P15151,0.0576159980579775,,,
FNBP1,Q96RU3,0.0575798024584258,,,
SLC4A1AP,Q9BWU0,0.0575716417978329,4.52617834319953,29.772935515926736,0.0003888078774068049
NPC1,O15118,0.0575077842020592,,,
MRPL3,P09001,0.0574781770987905,,,
C9orf64,Q5T6V5,0.0573992901846902,,,
GHITM,Q9H3K2,0.0573434213005442,,,
DHX38,Q92620,0.0573274901038214,,,
AIFM2,Q9BRQ8,0.0570529666129591,,,
PUM3,Q15397,0.0569541127037268,,,
SUGP2,Q8IX01,0.0569210311677466,,,
RING1,Q06587,0.0568210244650348,,,
GOLT1B,Q9Y3E0,0.0567030425109313,,,
MRPS35,P82673,0.0566782546786455,,,
UBE3A,Q05086,0.0565410304776551,,,
EMC6,Q9BV81,0.0562973548778711,,,
MAIP1,Q8WWC4,0.0561612933721116,,,
ITIH3,Q06033,0.0561227110337293,,,
MORF4L1,Q9UBU8,0.0560846925040584,,,
MMTAG2,Q9BU76,0.0560507005393382,,,
UBE2Q1,Q7Z7E8,0.0558425273328623,,,
SIN3A,Q96ST3,0.0558295565186066,,,
ARRB1,P49407,0.0556334302985354,,,
COX17,Q14061,0.0555545556061287,,,
SYF2,O95926,0.0554155994113723,,,
SEPTIN8,Q92599,0.0553764657354695,,,
PARD6B,Q9BYG5,0.055329193129595,,,
LRRC40,Q9H9A6,0.0553169238833395,,,
RBM10,P98175,0.0551881397674106,,,
AACS,Q86V21,0.0551462261545098,,,
GNPDA2,Q8TDQ7,0.0549716385430477,,,
PPWD1,Q96BP3,0.0549627512468755,,,
TUBGCP2,Q9BSJ2,0.0547396598190905,,,
ZC3H18,Q86VM9,0.0546358870687916,,,
BCAR3,O75815,0.0546242256224356,5.15395384340785,7.0152985268677615,0.0015237090382425045
MAD1L1,Q9Y6D9,0.05452104557965,,,
KRR1,Q13601,0.0544795858286941,,,
CETN3,O15182,0.0543129580252453,,,
TIA1,P31483,0.0541991154894187,,,
SUMO3,P55854,0.0541836993462072,,,
TCEAL4,Q96EI5,0.0540843341577587,,,
SPRY4,Q9C004,0.0539660950683035,,,
PDS5B,Q9NTI5,0.0538935024211812,,,
NUDT1,P36639,0.0538712963042647,,,
SPART,Q8N0X7,0.0538260371066732,,,
CYP51A1,Q16850,0.053747597935473,,,
NIP7,Q9Y221,0.0536296444088959,,,
DHRS7B,Q6IAN0,0.0535902214781255,,,
DNAJC3,Q13217,0.0535772359622103,,,
COMMD4,Q9H0A8,0.0535289003634849,,,
SLC27A4,Q6P1M0,0.0535078078722859,,,
USP47,Q96K76,0.0534955631260784,,,
POLR2G,P62487,0.053311843529996,,,
B4GALT1,P15291,0.0533042171874966,,,
TRMT5,Q32P41,0.05316373457361,,,
NT5C,Q8TCD5,0.0530303240217196,,,
VPS4B,O75351,0.0530231168045476,,,
PLXNB2,O15031,0.0530212289400839,,,
GADD45GIP1,Q8TAE8,0.0527935087993815,,,
DCTN4,Q9UJW0,0.0527563888543091,,,
SEPTIN10,Q9P0V9,0.0527531444840383,,,
PLPBP,O94903,0.0526832775616006,,,
APP,P05067,0.0524666656826018,,,
CREB1,P16220,0.0523696661091897,,,
DNAJC11,Q9NVH1,0.0522199541107912,,,
BCL2L13,Q9BXK5,0.0521134605727294,,,
GSK3A,P49840,0.0521023505729521,,,
CDK7,P50613,0.0520624715961889,,,
GAPVD1,Q14C86,0.0519002684382839,,,
ALG8,Q9BVK2,0.0518978056783432,,,
RABL6,Q3YEC7,0.0518972330138925,,,
SETD3,Q86TU7,0.0516994925081074,,,
SLC7A5,Q01650,0.0516780959152908,,,
WDR37,Q9Y2I8,0.0516650714108228,,,
PLCG1,P19174,0.0515513636037971,,,
UBASH3B,Q8TF42,0.0515019553935454,,,
HSPA2,P54652,0.0513477560323096,,,
CTSA,P10619,0.0513099638277202,,,
PPIG,Q13427,0.05114216295332,,,
PACS1,Q6VY07,0.0510971099123041,,,
TLE3,Q04726,0.0510186527519045,,,
MTHFD1L,Q6UB35,0.0508279211431751,,,
SPPL2A,Q8TCT8,0.0507582853789634,,,
SON,P18583,0.0507527985699638,,,
DNAAF5,Q86Y56,0.0506772082478319,,,
ALG2,Q9H553,0.0505594935282415,,,
RANBP2,P49792,0.0505568054743951,,,
LTV1,Q96GA3,0.0504790411334075,,,
PYM1,Q9BRP8,0.0504540098308369,,,
PCIF1,Q9H4Z3,0.0503730538849778,,,
RALB,P11234,0.0503017802333772,,,
PRRC1,Q96M27,0.0502353808715713,,,
PDLIM2,Q96JY6,0.0501100827287378,,,
CHCHD4,Q8N4Q1,0.0500772318183053,,,
SNX9,Q9Y5X1,0.0500187545455755,,,
NMT2,O60551,0.0500121505197461,,,
MORF4L2,Q15014,0.0498195578497061,,,
SEL1L,Q9UBV2,0.0495886887938276,,,
UBA5,Q9GZZ9,0.0495305516450249,,,
ELOVL1,Q9BW60,0.0494900611497124,,,
THG1L,Q9NWX6,0.0494741897652823,,,
RNF20,Q5VTR2,0.049437430712745,,,
VPS45,Q9NRW7,0.0493720138929699,,,
NABP1,Q96AH0,0.0493662338233676,,,
EFL1,Q7Z2Z2,0.0491043189149168,,,
GINS3,Q9BRX5,0.0490949811641708,,,
AJUBA,Q96IF1,0.0490801354676696,,,
VAMP2,P63027,0.0490322276793637,,,
ZNF326,Q5BKZ1,0.0490006812430974,,,
WAC,Q9BTA9,0.0486929981896259,,,
DHCR7,Q9UBM7,0.0486514967373286,,,
UGT8,Q16880,0.048630854548404,,,
CCNH,P51946,0.0486293458705867,,,
FRG1,Q14331,0.0486153947372465,,,
RCC1L,Q96I51,0.0485436864416783,,,
PIGS,Q96S52,0.0485218589662876,,,
NDUFB9,Q9Y6M9,0.0485139791869536,,,
MRPS31,Q92665,0.048472326441486,,,
RPAIN,Q86UA6,0.0482342371516616,,,
FZD2,Q14332,0.0481336067529961,,,
CC2D1A,Q6P1N0,0.0481311168969324,,,
AKR1C1,Q04828,0.0480628987694915,,,
NT5DC3,Q86UY8,0.0480374160525063,,,
ARMC1,Q9NVT9,0.0479165548218229,,,
GOLPH3,Q9H4A6,0.0477578672240817,,,
EPN2,O95208,0.0477518072853437,,,
PHYHD1,Q5SRE7,0.0477441314247315,,,
LUC7L3,O95232,0.0477042086967927,,,
PRNP,P04156,0.0476219494077278,,,
GOLIM4,O00461,0.0475113463825736,,,
QRICH1,Q2TAL8,0.0474930394721259,,,
GLIPR1,P48060,0.0474451900024889,,,
ATE1,O95260,0.0473081115177217,,,
BABAM1,Q9NWV8,0.0473035237272643,,,
FCHO2,Q0JRZ9,0.0470270742319739,,,
GPKOW,Q92917,0.0470192680844352,,,
MRPS2,Q9Y399,0.047011810427062,,,
SPIN1,Q9Y657,0.047007606253259,,,
HS2ST1,Q7LGA3,0.0469391524565033,,,
CSTF2T,Q9H0L4,0.0468745030505647,,,
PDCD2L,Q9BRP1,0.0468213260777685,,,
CMC1,Q7Z7K0,0.0467836969622992,,,
PPP2R5E,Q16537,0.0467243684590656,,,
ZNF496,Q96IT1,0.046699510118803,,,
PTP4A2,Q12974,0.046643465211987,,,
RIF1,Q5UIP0,0.046591954297757,,,
HOOK3,Q86VS8,0.0464090469460212,,,
ACTR3B,Q9P1U1,0.0462250249471141,,,
THOC1,Q96FV9,0.0461689363478117,,,
SDC1,P18827,0.046104550260659,,,
PLD3,Q8IV08,0.0460592886047409,,,
BAG5,Q9UL15,0.0460509083140938,,,
ENSA,O43768,0.045879493708596,,,
PHF6,Q8IWS0,0.0458668889318574,,,
MRPS11,P82912,0.0456085559490343,,,
TBC1D2,Q9BYX2,0.0455222999559842,,,
TMA16,Q96EY4,0.0453544339819698,,,
CTTNBP2NL,Q9P2B4,0.0453514186119906,4.35976338703888,43.675372023801835,0.00020942082822372754
KNTC1,P50748,0.0452904168985965,,,
RABEP1,Q15276,0.0451497582179236,,,
CHST14,Q8NCH0,0.0451432937958754,,,
KRT80,Q6KB66,0.0450102762848686,,,
GNL1,P36915,0.0449359828678527,,,
GOSR1,O95249,0.0449337149054761,,,
PRKAG1,P54619,0.0449246218169217,,,
UBXN4,Q92575,0.0448734968620571,,,
SMYD3,Q9H7B4,0.0448452231162244,,,
CASP8,Q14790,0.044838863356137,,,
TAOK3,Q9H2K8,0.044832840530887,,,
MED4,Q9NPJ6,0.0447850335855363,,,
RPF2,Q9H7B2,0.0446791622448977,,,
FKBP9,O95302,0.0445733324669946,,,
KCNAB2,Q13303,0.0445598618112822,,,
FUT8,Q9BYC5,0.0445069971640551,,,
TTC38,Q5R3I4,0.0444658150433157,,,
STX16,O14662,0.0444643840063509,,,
KCTD5,Q9NXV2,0.0444384329089895,,,
COX7A2L,O14548,0.0443544626246238,,,
AK3,Q9UIJ7,0.0443312891601675,,,
CSNK1G2,P78368,0.0443276435326457,,,
RASA1,P20936,0.0442698207047577,,,
FIBP,O43427,0.044268771562125,,,
STK4,Q13043,0.0441613870003661,,,
NCKIPSD,Q9NZQ3,0.0441035673194571,4.78279613491572,16.48936248099461,0.0005345061315384925
ARIH2,O95376,0.0441033286275019,,,
NAPRT,Q6XQN6,0.043938962587602,,,
HTATSF1,O43719,0.0438685455633726,,,
TUBGCP3,Q96CW5,0.0436922819089283,,,
TNFRSF10B,O14763,0.0435138915308421,,,
SCO1,O75880,0.0433636816754848,,,
GTF3C4,Q9UKN8,0.0433503530385373,,,
CDC42EP3,Q9UKI2,0.0433370017352868,,,
RSRC2,Q7L4I2,0.0433008046319917,,,
HMGN5,P82970,0.0431107212634208,,,
NDUFB8,O95169,0.0430670476175552,,,
ERC2,O15083,0.0430596497446705,,,
PMM2,O15305,0.042862732504484,,,
LIMD1,Q9UGP4,0.0427873572889934,,,
TXLNG,Q9NUQ3,0.04269183676306,,,
OSBPL10,Q9BXB5,0.0426768081310883,,,
MNAT1,P51948,0.042260012952866,,,
RB1,P06400,0.0422509428087085,,,
RPL26L1,Q9UNX3,0.042186379556783,,,
CHMP4A,Q9BY43,0.0418738694256841,,,
DIS3L2,Q8IYB7,0.0418212284706705,,,
ABHD12,Q8N2K0,0.0418092122318418,,,
DLGAP4,Q9Y2H0,0.041808943247195,,,
C18orf25,Q96B23,0.0417963566152851,,,
ISCA2,Q86U28,0.0417008470352255,,,
COIL,P38432,0.041616969218917,,,
ATP6V1H,Q9UI12,0.0415330817519134,,,
HAGH,Q16775,0.0415118212601647,,,
TOM1L2,Q6ZVM7,0.0414241708571993,,,
USP22,Q9UPT9,0.0413798666549565,,,
ENG,P17813,0.0413786349564844,,,
SDF2L1,Q9HCN8,0.0413077640181126,,,
THOC2,Q8NI27,0.0412376396294896,,,
SCAF4,O95104,0.0411169500033097,,,
DNAJC10,Q8IXB1,0.0410680110546016,,,
WAPL,Q7Z5K2,0.0409698832342648,,,
CLPB,Q9H078,0.0409416080161689,,,
GGH,Q92820,0.0408986198141834,,,
BCL7B,Q9BQE9,0.0408240532619727,,,
NR2F2,P24468,0.0406298104566029,,,
LARP4B,Q92615,0.0406245339801175,,,
UBQLN4,Q9NRR5,0.0405664077419025,,,
MRPL10,Q7Z7H8,0.0405472405999645,,,
ANKRD28,O15084,0.0405444173702955,,,
MRPL52,Q86TS9,0.0405022560576306,,,
IGHMBP2,P38935,0.0404599514167103,,,
ARIH1,Q9Y4X5,0.0404459350577927,,,
TRIP11,Q15643,0.0404347002945034,,,
ALG5,Q9Y673,0.0403541216318346,,,
ERCC3,P19447,0.04031640617784,,,
NDUFA11,Q86Y39,0.0402938996511707,,,
PTGR2,Q8N8N7,0.0401862205710271,,,
RBM5,P52756,0.040183241793984,,,
RPL3L,Q92901,0.0401508088392104,,,
LAGE3,Q14657,0.040136836079219,,,
URI1,O94763,0.0401002967781826,,,
RAP1A,P62834,0.0400865309019905,,,
SLC30A1,Q9Y6M5,0.0399366619266988,,,
CAMK1D,Q8IU85,0.0399250517264431,,,
CUL4A,Q13619,0.039827844598492,,,
GABPA,Q06546,0.0398247644527151,,,
LPCAT1,Q8NF37,0.0398242540795684,,,
POLA2,Q14181,0.0397958603355678,,,
MRI1,Q9BV20,0.039621293657132,,,
ATL2,Q8NHH9,0.0395851959612502,,,
TNFAIP2,Q03169,0.0395629655258515,,,
ACBD6,Q9BR61,0.0395405892027528,,,
TKFC,Q3LXA3,0.0394207412392163,,,
GOSR2,O14653,0.0393431673770474,,,
PIGK,Q92643,0.0392804668794952,,,
CSRP2,Q16527,0.0391278164479146,,,
ELP4,Q96EB1,0.0391230942715489,,,
HEXA,P06865,0.039108426588168,,,
VPS16,Q9H269,0.0390139172470862,,,
SDF4,Q9BRK5,0.0389551314589883,,,
C11orf54,Q9H0W9,0.0388872237716186,,,
MAPKAPK3,Q16644,0.0388781993612493,,,
UTRN,P46939,0.0388754540355654,,,
POLE4,Q9NR33,0.0388608227862758,,,
MYL6B,P14649,0.0387999535438896,,,
NTMT1,Q9BV86,0.038679448883773,,,
MAX,P61244,0.0385929132386842,,,
TACSTD2,P09758,0.0385874009988991,,,
POLR1A,O95602,0.0385304168759133,,,
ATP6AP1,Q15904,0.0384212381934738,,,
ZFP91,Q96JP5,0.0384110048836681,,,
UBQLN2,Q9UHD9,0.0384048716320701,,,
F2,P00734,0.0383022452499801,,,
UQCC1,Q9NVA1,0.0382799434723053,,,
TRAPPC5,Q8IUR0,0.0381135093323043,,,
PZP,P20742,0.0380383935399468,,,
RBFOX2,O43251,0.0380092330736923,,,
WDR36,Q8NI36,0.037986936983635,,,
LPAR1,Q92633,0.0379105224565902,,,
BCAM,P50895,0.037806708118959,,,
RFK,Q969G6,0.0376962461019195,,,
AAK1,Q2M2I8,0.037645147064275,,,
DIAPH2,O60879,0.0376028639278273,4.49828667109123,31.747777570074078,0.00023842875034141287
GALM,Q96C23,0.0376000307620932,,,
NELFA,Q9H3P2,0.037547269558746,,,
C5orf22,Q49AR2,0.0375450502713362,,,
